Age,BusinessTravel,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,OutstandingPerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department:HumanResources,Department:ResearchAndDevelopment,Department:Sales,EducationField:HumanResources,EducationField:LifeSciences,EducationField:Marketing,EducationField:Medical,EducationField:Other,EducationField:TechnicalDegree,JobRole:HealthcareRepresentative,JobRole:HumanResources,JobRole:LaboratoryTechnician,JobRole:Manager,JobRole:ManufacturingDirector,JobRole:ResearchDirector,JobRole:ResearchScientist,JobRole:SalesExecutive,JobRole:SalesRepresentative,MaritalStatus:Divorced,MaritalStatus:Married,MaritalStatus:Single,Attrition
33,1,9,3,1,0,3,1,4,2781,0,0,13,0,2,1,15,5,3,14,10,4,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40,1,10,3,2,1,2,2,2,6852,7,0,12,0,2,1,7,2,4,5,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
25,1,10,4,3,0,3,2,4,4950,0,0,14,0,2,0,5,4,3,4,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30,1,1,3,4,0,3,1,2,3579,0,1,21,1,1,1,12,2,3,11,9,5,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
42,2,26,5,1,1,3,3,1,13191,3,1,17,0,3,0,20,6,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35,0,8,2,3,1,2,3,4,10377,4,1,11,0,2,1,16,6,2,13,2,4,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27,1,14,3,1,0,3,1,1,2235,1,1,14,0,4,2,9,3,2,9,7,6,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
54,2,1,4,4,1,3,3,3,10502,7,0,17,0,1,1,33,2,1,5,4,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
44,1,2,1,1,1,4,1,4,2011,1,0,13,0,4,1,10,5,3,10,5,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
19,0,10,3,1,1,2,1,2,1859,1,1,25,1,2,0,1,2,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
29,1,1,3,1,1,3,1,4,3760,1,0,15,0,1,3,3,5,3,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
54,1,3,3,4,0,3,4,4,17779,3,0,14,0,1,0,36,2,3,10,9,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31,1,11,2,3,0,3,2,1,6833,1,1,12,0,4,0,6,2,2,6,5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
31,1,24,3,3,1,2,2,1,6812,1,0,19,0,2,0,10,2,3,10,9,1,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
59,1,3,3,3,1,2,2,4,5171,5,0,17,0,4,0,13,2,3,6,1,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43,1,3,3,3,0,1,5,4,19740,3,0,14,0,2,1,25,2,3,8,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
49,1,4,2,1,0,2,5,3,18711,2,0,13,0,3,1,23,2,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36,2,3,3,3,0,3,1,2,3692,1,0,12,0,3,0,12,2,2,11,10,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
48,1,2,2,4,0,4,1,2,2559,5,0,11,0,3,0,7,4,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
27,1,4,2,1,0,3,1,3,2517,1,0,11,0,2,3,5,2,3,5,3,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29,1,7,3,3,0,3,2,4,6623,1,1,11,0,2,2,6,2,3,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,1,1,3,4,0,2,5,4,18265,6,0,12,0,3,0,25,3,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,1,1,3,4,1,2,4,4,16124,3,0,14,0,2,2,9,2,2,7,7,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
34,1,20,3,3,1,4,1,3,2585,0,0,17,0,4,0,2,5,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
44,1,5,3,2,0,3,5,2,18213,7,0,11,0,3,1,26,5,3,22,9,3,10,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33,1,10,5,4,0,4,3,3,8380,0,1,14,0,4,2,10,3,3,9,8,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19,1,25,3,2,1,4,1,4,2994,1,1,12,0,4,0,1,2,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23,1,1,2,4,0,3,1,3,1223,1,0,22,1,4,1,1,2,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25,2,24,1,3,0,1,1,4,1118,1,1,14,0,4,0,1,4,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
26,1,4,2,3,0,3,1,4,2875,1,1,20,1,2,0,8,2,2,8,5,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45,1,2,3,1,1,1,5,2,18824,2,1,16,0,1,0,26,2,3,24,10,1,11,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
55,0,8,1,4,0,2,4,2,13577,1,1,15,0,4,1,34,3,3,33,9,15,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21,2,10,2,1,1,2,1,3,2625,1,0,20,1,3,0,2,2,1,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
46,1,4,2,4,1,2,5,2,18789,2,0,14,0,3,1,26,2,3,11,4,0,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34,1,2,3,3,1,3,2,1,4538,0,1,12,0,4,0,4,3,3,3,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
51,2,9,3,4,0,3,5,2,19847,4,1,24,1,1,1,31,5,2,29,10,11,10,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
59,1,18,4,4,0,3,3,4,10512,6,0,12,0,4,0,25,6,2,9,7,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34,2,19,3,3,1,3,2,2,4444,4,0,13,0,3,2,15,2,4,11,8,5,10,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
28,2,1,4,4,0,3,1,3,2154,0,1,11,0,3,0,5,2,2,4,2,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
44,1,4,2,3,0,4,5,1,19190,1,0,14,0,4,2,26,4,2,25,9,14,13,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
34,2,11,3,3,0,2,2,2,4490,4,0,11,0,4,2,14,5,4,10,9,1,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35,1,6,1,3,0,3,1,3,3506,0,1,14,0,4,0,4,3,3,3,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
42,1,7,4,2,1,4,2,2,2372,6,1,16,0,4,0,18,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
43,1,4,4,4,1,2,3,4,10231,3,0,14,0,4,0,23,3,4,21,7,15,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36,1,2,4,3,1,3,2,2,5410,9,1,11,0,4,0,18,2,3,16,14,5,12,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
44,1,15,3,1,1,3,3,4,7978,1,0,11,0,4,1,10,2,3,10,7,0,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
28,2,2,3,4,0,2,1,4,3867,1,1,12,0,2,1,2,2,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
51,2,6,2,2,1,2,1,3,2838,0,0,14,0,2,0,8,6,2,7,0,7,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30,0,9,2,3,1,3,2,3,4695,7,1,18,0,3,0,10,3,3,8,4,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
29,1,7,3,2,1,3,1,3,3339,3,1,13,0,1,2,10,2,3,7,7,7,7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
28,1,1,3,4,0,3,1,1,2080,2,0,11,0,2,0,5,2,2,3,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
25,1,1,3,4,1,3,1,2,2096,1,0,18,0,4,0,2,3,2,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,1,8,3,3,0,4,2,4,6209,1,0,15,0,3,2,10,4,4,10,7,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45,2,25,3,2,1,3,5,2,18061,3,0,22,1,3,0,22,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,1,13,4,3,1,2,4,2,17123,6,1,13,0,4,2,21,4,3,19,9,15,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
58,1,23,4,1,0,3,1,3,2372,1,0,12,0,4,2,2,3,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32,1,7,2,4,0,3,2,3,4883,1,0,18,0,1,1,10,3,3,10,4,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
39,1,23,3,3,0,3,1,1,3904,0,0,13,0,1,0,6,2,3,5,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
30,1,6,3,1,1,2,2,4,4627,0,0,12,0,1,1,10,6,3,9,2,6,7,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
36,1,10,4,4,1,3,3,3,7094,3,0,12,0,1,0,10,0,3,7,7,1,7,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
46,1,1,2,4,1,3,1,1,3423,6,0,12,0,3,0,10,3,4,7,6,5,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28,0,1,3,3,1,1,2,4,6674,0,0,11,0,1,3,10,6,3,9,8,7,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50,1,28,3,4,1,3,4,1,16880,4,1,11,0,2,0,25,2,3,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40,1,25,4,4,0,2,3,2,9094,2,1,12,0,3,0,9,2,3,5,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
52,1,5,3,2,0,3,3,2,8446,9,1,19,0,3,0,10,2,2,8,7,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
30,1,17,4,2,1,3,3,1,11916,1,1,23,1,4,2,9,2,3,9,1,0,8,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39,1,18,2,1,0,3,2,3,4534,0,0,11,0,1,0,9,6,3,8,7,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31,0,2,4,4,1,3,3,3,9852,1,1,19,0,1,1,10,5,2,10,8,9,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
41,0,10,2,3,0,1,2,2,6151,1,0,13,0,1,0,19,4,3,19,2,11,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,2,1,3,4,1,3,1,2,2302,1,1,11,0,1,0,3,2,4,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
44,1,3,3,1,0,3,1,1,2362,4,0,12,0,3,0,10,4,4,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
42,0,2,1,3,0,3,4,3,17861,0,1,13,0,4,0,21,3,2,20,8,2,10,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
55,1,2,2,4,1,1,5,3,19187,4,0,14,0,4,1,23,5,3,19,9,9,11,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
56,1,8,4,4,0,3,5,2,19717,6,0,14,0,1,0,36,4,3,7,3,7,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40,0,16,2,3,0,3,1,3,3544,9,0,16,0,2,1,6,0,3,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34,1,9,3,4,0,3,3,4,8500,0,0,11,0,4,1,10,0,2,9,7,1,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40,1,2,3,3,0,3,2,4,4661,1,0,13,0,3,0,9,4,3,9,8,8,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41,2,1,3,3,1,3,2,1,4103,0,0,17,0,4,1,10,2,3,9,3,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35,2,4,4,3,0,3,2,3,4249,1,1,11,0,2,0,9,3,3,9,6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
51,1,5,3,3,0,3,4,2,14026,1,1,11,0,2,1,33,2,3,33,9,0,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
38,1,2,2,2,1,3,2,1,6893,3,0,15,0,4,1,11,3,3,7,7,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34,1,15,2,3,1,3,2,1,6125,1,0,12,0,4,0,10,6,4,10,8,9,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25,1,19,1,4,0,3,1,4,3669,3,0,11,0,3,3,7,6,2,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58,1,7,4,3,1,2,3,1,10008,7,1,14,0,4,0,31,0,2,10,9,5,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
40,1,1,4,2,0,3,1,2,2387,3,0,22,1,3,1,7,3,3,4,2,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36,2,7,3,1,1,4,2,1,4639,2,0,16,0,4,1,17,2,2,15,7,6,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48,1,4,3,4,0,3,3,4,7898,1,0,11,0,3,0,11,2,3,10,9,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27,1,11,3,3,1,4,1,4,2534,8,0,14,0,2,1,5,4,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
51,1,11,2,4,1,2,4,2,13142,3,0,16,0,2,0,29,1,2,5,2,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
18,0,1,3,4,1,3,1,4,1611,1,0,15,0,3,0,0,5,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35,1,1,3,4,1,2,2,4,5363,0,0,12,0,2,1,10,0,3,9,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27,2,2,1,4,0,1,2,4,5071,3,0,20,1,2,0,8,3,3,6,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
55,1,13,4,1,0,4,4,3,13695,6,1,17,0,3,0,24,2,2,19,7,3,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
56,1,23,3,4,0,3,4,2,13402,4,1,12,0,1,1,33,0,3,19,16,15,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34,0,26,1,1,1,2,1,3,2029,1,0,20,1,3,3,5,2,3,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
40,1,2,1,2,1,4,2,3,6377,5,0,20,1,2,3,15,0,3,12,11,11,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34,1,29,3,2,0,3,2,3,5429,4,0,13,0,1,2,10,1,3,8,7,7,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31,2,2,3,3,1,2,1,4,2785,7,0,14,0,3,0,3,3,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
35,2,18,4,4,1,3,2,3,4614,0,1,18,0,3,1,5,0,2,4,2,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
38,2,7,3,4,0,4,1,3,2610,1,0,11,0,4,3,4,2,3,4,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34,1,2,4,3,1,3,2,4,6687,1,0,11,0,4,0,14,2,4,14,11,4,11,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
28,1,26,3,3,0,2,2,1,4724,1,0,11,0,3,1,5,0,3,5,3,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
31,1,22,4,4,0,3,2,3,6179,1,1,15,0,4,2,10,3,2,10,2,6,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
39,1,21,4,1,0,2,2,4,6120,3,1,12,0,4,2,8,2,4,5,4,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51,2,2,3,2,0,3,3,2,10596,2,0,11,0,2,0,14,5,3,4,2,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41,2,22,3,4,1,3,2,4,5467,3,1,14,0,1,2,12,4,2,6,2,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37,1,4,1,3,0,3,1,3,2996,7,1,15,0,4,0,8,2,3,6,4,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
33,2,5,1,2,0,3,2,4,9998,6,0,13,0,1,0,8,2,4,5,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,1,2,1,3,0,3,2,2,4078,0,1,13,0,1,3,4,3,2,3,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,0,25,2,3,0,3,3,3,10920,3,0,21,1,2,1,13,2,3,6,4,0,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25,1,18,1,1,0,4,2,3,6232,2,0,11,0,2,0,6,3,2,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52,2,28,2,4,1,4,4,3,13247,2,1,11,0,2,1,24,3,2,5,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
43,1,6,3,1,1,2,2,3,4081,1,1,14,0,1,0,20,3,1,20,7,1,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27,1,10,3,4,1,2,2,4,5769,1,1,11,0,4,0,6,3,3,6,2,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27,1,17,4,4,1,3,1,3,2394,1,1,13,0,4,0,8,2,3,8,2,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
26,1,2,1,1,0,2,1,4,3904,0,0,12,0,4,0,5,2,3,4,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42,1,10,3,3,1,3,4,1,16799,0,0,14,0,3,1,21,5,3,20,7,0,9,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52,1,8,4,3,1,3,1,1,2950,9,0,13,0,3,0,12,2,1,5,4,0,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
37,1,11,3,1,1,3,1,3,3629,4,0,18,0,1,0,8,6,3,3,2,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
35,2,18,2,3,0,3,3,4,9362,2,0,11,0,3,0,10,2,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25,1,1,3,1,0,3,1,4,3229,4,0,11,0,2,1,7,2,2,3,2,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
26,1,7,3,3,0,4,1,1,3578,0,0,12,0,4,0,8,2,3,7,7,0,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
29,1,17,3,2,0,2,3,1,7988,1,0,13,0,1,0,10,3,2,10,9,0,9,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
49,2,28,2,1,0,2,2,1,4284,3,0,20,1,1,0,20,2,3,4,3,1,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
29,2,14,1,3,1,3,3,4,7553,0,1,12,0,1,0,9,1,3,8,7,7,7,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
54,1,1,3,4,1,3,4,4,17328,6,0,19,0,4,0,29,3,2,20,7,12,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
58,1,1,3,4,1,3,5,1,19701,3,1,21,1,3,1,32,3,3,9,8,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
55,1,1,4,2,0,4,4,4,14732,2,0,13,0,4,2,31,4,4,7,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
36,1,3,4,1,1,3,2,2,9278,3,1,16,0,4,0,15,3,3,5,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,2,1,4,2,1,1,1,3,1359,1,0,12,0,2,0,1,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
30,1,7,4,4,1,3,2,1,4779,7,0,14,0,2,2,8,3,3,3,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31,1,8,5,1,1,3,4,2,16422,3,0,11,0,3,0,9,3,4,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
34,2,1,4,4,0,3,1,1,2996,5,0,14,0,3,2,10,2,3,4,3,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31,1,8,3,1,1,2,1,2,1261,1,0,12,0,3,0,1,3,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
27,1,11,1,2,0,3,1,1,2099,0,0,14,0,2,0,6,3,4,5,0,1,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36,1,4,4,1,0,2,2,4,5810,1,0,16,0,3,0,10,2,2,10,4,1,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36,1,16,4,3,1,2,2,1,5647,4,0,13,0,1,2,11,3,2,3,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
47,1,1,3,1,0,3,1,4,3420,7,0,12,0,3,1,17,2,2,6,5,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
25,1,9,2,1,0,2,1,1,4400,3,0,12,0,1,0,6,2,3,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
37,0,5,2,3,0,4,1,3,3500,0,0,14,0,1,0,7,2,1,6,5,1,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
56,1,1,2,1,1,3,1,1,2066,2,0,22,1,4,1,5,3,4,3,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
47,1,2,4,1,1,3,4,3,17169,3,0,19,0,2,2,26,2,4,20,17,5,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24,1,4,1,4,1,3,2,3,4162,1,1,12,0,3,2,5,3,3,5,4,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,1,7,5,4,0,3,2,4,9204,4,0,12,0,3,1,7,3,2,4,3,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,1,1,3,4,1,2,1,2,3294,5,0,17,0,1,1,7,2,2,5,4,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
41,1,5,5,2,0,4,1,3,2127,2,1,12,0,1,0,7,5,2,4,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40,0,9,4,3,0,3,2,3,3975,3,0,11,0,3,2,11,2,4,8,7,0,7,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31,1,8,2,1,0,3,3,4,10793,1,0,18,0,1,1,13,5,3,13,7,9,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
